yinz_id,timestamp,question,choice_text
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:02,Rate the in-game entertainment 1-5: Host,2
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:02,Rate the in-game entertainment 1-5: Timeouts,2
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:02,Rate the in-game entertainment 1-5: Timeouts,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:02,Rate the in-game entertainment 1-5: Host,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:02,Rate the in-game entertainment 1-5: Host,3
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Timeouts,3
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Giveaway,3
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,2
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,2
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,1
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Halftime,2
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:01,Rate the in-game entertainment 1-5: Music/DJ,3
70caf084-487b-494d-a8a2-fd8f2420f2f5,6/5/2024 2:01,Rate the in-game entertainment 1-5: Music/DJ,3
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:00,How did you get your tickets for the game?,Other
70caf084-487b-494d-a8a2-fd8f2420f2f5,6/5/2024 2:00,How long did you wait in the security line?,0-10 Minutes
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:00,How did you get your tickets for the game?,Ticketmaster
70caf084-487b-494d-a8a2-fd8f2420f2f5,6/5/2024 2:00,How did you get your tickets for the game?,Sun Front Office
3a072f0e-14b3-4d1c-837b-d25299123ff6,6/5/2024 2:00,Are you a season ticket holder?,Yes
70caf084-487b-494d-a8a2-fd8f2420f2f5,6/5/2024 2:00,Are you a season ticket holder?,Yes
70caf084-487b-494d-a8a2-fd8f2420f2f5,6/5/2024 2:00,Rate your overall experience,5
19d49dbe-5514-4c07-992e-6b41ed8db63b,6/5/2024 1:58,Rate the in-game entertainment 1-5: Halftime,3
19d49dbe-5514-4c07-992e-6b41ed8db63b,6/5/2024 1:57,Are you a season ticket holder?,No
003b81d6-18f1-40ea-a039-dc1e628308bf,6/5/2024 1:51,Are you a season ticket holder?,Yes
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:51,How did you hear about the game?,TV
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:51,How did you get your tickets for the game?,Other
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:50,Rate the in-game entertainment 1-5: Host,5
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:50,Rate the in-game entertainment 1-5: Timeouts,4
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:50,Rate the in-game entertainment 1-5: Giveaway,4
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,Rate the in-game entertainment 1-5: Host,5
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,Rate the in-game entertainment 1-5: Timeouts,5
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:50,Rate the in-game entertainment 1-5: Halftime,2
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,Rate the in-game entertainment 1-5: Giveaway,5
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,Rate the in-game entertainment 1-5: Halftime,5
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,Rate the in-game entertainment 1-5: Music/DJ,5
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:50,Rate the in-game entertainment 1-5: Music/DJ,3
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:50,How long did you wait in the security line?,0-10 Minutes
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,How long did you wait in the security line?,11-20 Minutes
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:49,How long did you wait in the security line?,0-10 Minutes
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,How long did you wait in the security line?,0-10 Minutes
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:49,How did you get your tickets for the game?,Box Office
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,How did you hear about the game?,Social
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,How did you get your tickets for the game?,Sun Front Office
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,Are you a season ticket holder?,Yes
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:49,Are you a season ticket holder?,Yes
b52409b4-3d0a-434b-aad3-ac95300e56a3,6/5/2024 1:49,Rate your overall experience,5
3300fe10-f41c-47de-a9f6-e6cf8fc3f686,6/5/2024 1:49,Rate your overall experience,5
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,Rate the in-game entertainment 1-5: Host,5
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How long did you wait in the security line?,11-20 Minutes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How long did you wait in the security line?,0-10 Minutes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How long did you wait in the security line?,11-20 Minutes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How long did you wait in the security line?,0-10 Minutes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How long did you wait in the security line?,11-20 Minutes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:48,How did you hear about the game?,Social
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Giveaway,2
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Giveaway,1
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:47,Are you a season ticket holder?,Yes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:47,Rate your overall experience,5
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Host,5
06bf666e-1524-49cb-8552-30aa7eef9940,6/5/2024 1:47,How did you get your tickets for the game?,Sun Front Office
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Timeouts,3
06bf666e-1524-49cb-8552-30aa7eef9940,6/5/2024 1:47,How did you get your tickets for the game?,Ticketmaster
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Timeouts,2
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Halftime,1
00204538-f0b1-4824-8cdd-10e3a4f87270,6/5/2024 1:47,Rate your overall experience,2
00204538-f0b1-4824-8cdd-10e3a4f87270,6/5/2024 1:47,Rate your overall experience,1
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Music/DJ,5
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,Rate the in-game entertainment 1-5: Music/DJ,1
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:47,Rate the in-game entertainment 1-5: Host,4
d10a3b74-8147-4677-be26-b30210f108ee,6/5/2024 1:47,Are you a season ticket holder?,No (Learn More)
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:47,Rate the in-game entertainment 1-5: Timeouts,2
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:47,How long did you wait in the security line?,0-10 Minutes
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:47,Rate the in-game entertainment 1-5: Host,5
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:47,Rate the in-game entertainment 1-5: Timeouts,5
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:47,Rate the in-game entertainment 1-5: Host,4
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:47,Rate the in-game entertainment 1-5: Giveaway,3
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:47,Rate the in-game entertainment 1-5: Giveaway,5
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:47,Rate the in-game entertainment 1-5: Halftime,5
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Host,5
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:46,Rate the in-game entertainment 1-5: Music/DJ,5
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:46,Rate your overall experience,1
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Timeouts,3
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Giveaway,3
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:46,Rate the in-game entertainment 1-5: Halftime,3
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Halftime,4
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:46,Are you a season ticket holder?,Yes
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:46,Rate the in-game entertainment 1-5: Music/DJ,4
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Halftime,3
00204538-f0b1-4824-8cdd-10e3a4f87270,6/5/2024 1:46,How did you get your tickets for the game?,Sun Front Office
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Halftime,4
6d3bb113-d23d-4d69-b0dd-029378a85ec2,6/5/2024 1:46,Rate your overall experience,3
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Music/DJ,3
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:46,Rate the in-game entertainment 1-5: Music/DJ,2
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Host,5
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:46,How long did you wait in the security line?,0-10 Minutes
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Timeouts,5
00204538-f0b1-4824-8cdd-10e3a4f87270,6/5/2024 1:46,Rate your overall experience,3
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Timeouts,4
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Giveaway,4
2674ee3f-5769-4714-85b8-442405816a8f,6/5/2024 1:46,How did you get your tickets for the game?,Other
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Halftime,3
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,Rate the in-game entertainment 1-5: Music/DJ,5
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:46,Rate the in-game entertainment 1-5: Host,5
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:46,Rate the in-game entertainment 1-5: Host,2
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:46,Rate the in-game entertainment 1-5: Timeouts,5
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:46,Rate the in-game entertainment 1-5: Timeouts,4
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:46,How long did you wait in the security line?,0-10 Minutes
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:45,Rate the in-game entertainment 1-5: Timeouts,3
14960751-6fc5-4a40-a851-bed19e52b8cf,6/5/2024 1:45,Rate the in-game entertainment 1-5: Timeouts,3
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:45,How did you get your tickets for the game?,Ticketmaster
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,Rate the in-game entertainment 1-5: Giveaway,4
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,Rate the in-game entertainment 1-5: Halftime,3
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:45,Rate the in-game entertainment 1-5: Halftime,2
3dc145d0-47e4-42bb-8a8d-99dce796d642,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,3
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:45,Rate your overall experience,4
00204538-f0b1-4824-8cdd-10e3a4f87270,6/5/2024 1:45,Rate the in-game entertainment 1-5: Halftime,2
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:45,How long did you wait in the security line?,0-10 Minutes
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,5
d3a0620b-f54c-425a-9295-035f43f6de16,6/5/2024 1:45,Rate the in-game entertainment 1-5: Halftime,3
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:45,How did you hear about the game?,Social
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,2
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:45,How long did you wait in the security line?,0-10 Minutes
14960751-6fc5-4a40-a851-bed19e52b8cf,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,2
da46ff8f-52e0-4152-a4bd-51a6c9444186,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,3
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:45,How did you get your tickets for the game?,Ticketmaster
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,How long did you wait in the security line?,0-10 Minutes
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,4
20e5be96-6d88-4c96-861f-2d45de4205f8,6/5/2024 1:45,Are you a season ticket holder?,Yes
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:45,How did you get your tickets for the game?,Other
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/5/2024 1:45,Rate the in-game entertainment 1-5: Halftime,3
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,How did you hear about the game?,Social
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:45,How did you get your tickets for the game?,Ticketmaster
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:45,Are you a season ticket holder?,No
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,How did you get your tickets for the game?,Other
a55bc26e-26f8-4412-800e-b282cbbfc198,6/5/2024 1:45,Rate your overall experience,5
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/5/2024 1:45,Rate the in-game entertainment 1-5: Music/DJ,3
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:45,Are you a season ticket holder?,Yes
0cf0dc2b-cb5b-4840-8a57-048a855fcc5d,6/5/2024 1:45,Rate your overall experience,4
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,Are you a season ticket holder?,Yes
7b25298e-6f12-4bbc-b44a-dda1833ab805,6/5/2024 1:45,Rate your overall experience,5
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:58,Rate the in-game entertainment 1-5: Host,5
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:58,Rate the in-game entertainment 1-5: Timeouts,5
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:58,Rate the in-game entertainment 1-5: Giveaway,4
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:58,Rate the in-game entertainment 1-5: Halftime,5
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:58,Rate the in-game entertainment 1-5: Music/DJ,5
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:57,How long did you wait in the security line?,0-10 Minutes
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:57,How did you hear about the game?,Social
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:57,How did you get your tickets for the game?,Sun Front Office
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:57,Are you a season ticket holder?,Yes
1e0768a0-7a2e-4520-8eed-c1abf2630420,6/2/2024 14:57,Rate your overall experience,5
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:17,Rate the in-game entertainment 1-5: Host,5
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Timeouts,4
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Timeouts,3
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Giveaway,4
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Giveaway,3
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Halftime,5
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate the in-game entertainment 1-5: Music/DJ,5
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,How long did you wait in the security line?,0-10 Minutes
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,How did you hear about the game?,Social
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,How did you get your tickets for the game?,Ticketmaster
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Are you a season ticket holder?,No
3cf7625b-4fae-4684-9e81-b708296eea06,6/2/2024 0:16,Rate your overall experience,5
fc7cba67-2cb7-46e6-82dc-3bca7309bcd4,6/1/2024 23:00,How did you get your tickets for the game?,Other
fc7cba67-2cb7-46e6-82dc-3bca7309bcd4,6/1/2024 23:00,How did you get your tickets for the game?,Group Tickets
fc7cba67-2cb7-46e6-82dc-3bca7309bcd4,6/1/2024 23:00,Rate your overall experience,5
fc7cba67-2cb7-46e6-82dc-3bca7309bcd4,6/1/2024 23:00,Are you a season ticket holder?,No
8325dd84-3c78-4e67-9919-152b4a81730a,6/1/2024 17:52,How did you get your tickets for the game?,Other
8325dd84-3c78-4e67-9919-152b4a81730a,6/1/2024 17:52,How did you hear about the game?,Social
8325dd84-3c78-4e67-9919-152b4a81730a,6/1/2024 17:52,How did you hear about the game?,TV
8325dd84-3c78-4e67-9919-152b4a81730a,6/1/2024 17:51,How did you hear about the game?,Social
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/1/2024 13:24,Rate the in-game entertainment 1-5: Halftime,5
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/1/2024 13:24,Rate the in-game entertainment 1-5: Music/DJ,5
35f53ea7-46bc-4e60-869c-9670d3927ddb,6/1/2024 13:23,How did you get your tickets for the game?,Ticketmaster
4213b71c-8a13-45a4-a904-41d8999358de,6/1/2024 13:18,Rate the in-game entertainment 1-5: Timeouts,4
4213b71c-8a13-45a4-a904-41d8999358de,6/1/2024 13:18,Rate the in-game entertainment 1-5: Giveaway,2
4213b71c-8a13-45a4-a904-41d8999358de,6/1/2024 13:17,How long did you wait in the security line?,0-10 Minutes
4213b71c-8a13-45a4-a904-41d8999358de,6/1/2024 13:17,How did you hear about the game?,Social
947ffc6b-535b-455e-8129-fe6381dda9ab,6/1/2024 12:43,Rate the in-game entertainment 1-5: Host,5
947ffc6b-535b-455e-8129-fe6381dda9ab,6/1/2024 12:43,Rate the in-game entertainment 1-5: Host,4
947ffc6b-535b-455e-8129-fe6381dda9ab,6/1/2024 12:42,Rate the in-game entertainment 1-5: Music/DJ,4
947ffc6b-535b-455e-8129-fe6381dda9ab,6/1/2024 12:42,How long did you wait in the security line?,0-10 Minutes
947ffc6b-535b-455e-8129-fe6381dda9ab,6/1/2024 12:42,How did you hear about the game?,Social
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,Rate the in-game entertainment 1-5: Host,5
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,Rate the in-game entertainment 1-5: Timeouts,5
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,Rate the in-game entertainment 1-5: Giveaway,5
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,Rate the in-game entertainment 1-5: Halftime,5
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,Rate the in-game entertainment 1-5: Music/DJ,5
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:39,How did you hear about the game?,TV
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:38,How did you get your tickets for the game?,Sun Front Office
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:38,How did you get your tickets for the game?,Other
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:38,How did you get your tickets for the game?,Sun Front Office
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:38,Are you a season ticket holder?,Yes
23ada3dd-1e7c-4e1a-b4a0-ab3613f3dec2,6/1/2024 12:38,Rate your overall experience,5
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:37,Rate the in-game entertainment 1-5: Music/DJ,3
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:35,Rate the in-game entertainment 1-5: Host,5
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:35,Rate the in-game entertainment 1-5: Timeouts,4
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:35,Rate the in-game entertainment 1-5: Giveaway,4
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:35,Rate the in-game entertainment 1-5: Halftime,4
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:35,Rate the in-game entertainment 1-5: Music/DJ,1
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:34,How long did you wait in the security line?,0-10 Minutes
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:34,Are you a season ticket holder?,Yes
dfd4b8c3-fb29-41b2-b90e-eaee936e5add,6/1/2024 12:34,Rate your overall experience,5
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Host,5
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Timeouts,2
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Giveaway,3
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Halftime,1
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Music/DJ,5
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate the in-game entertainment 1-5: Music/DJ,3
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,How long did you wait in the security line?,0-10 Minutes
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,How did you hear about the game?,Social
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,How did you get your tickets for the game?,Sun Front Office
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Are you a season ticket holder?,Yes
26227316-1945-4aee-9416-ac3f1db60ee4,6/1/2024 11:57,Rate your overall experience,5
3422ec59-2722-4ca9-9aea-0e3f80c43f5c,6/1/2024 11:43,Rate the in-game entertainment 1-5: Giveaway,3
3422ec59-2722-4ca9-9aea-0e3f80c43f5c,6/1/2024 11:43,Rate the in-game entertainment 1-5: Giveaway,4
3422ec59-2722-4ca9-9aea-0e3f80c43f5c,6/1/2024 11:43,Are you a season ticket holder?,Yes
215b1e46-db18-468a-85c6-cf9fab5aab2e,6/1/2024 11:34,Rate the in-game entertainment 1-5: Timeouts,3
215b1e46-db18-468a-85c6-cf9fab5aab2e,6/1/2024 11:34,Rate the in-game entertainment 1-5: Halftime,4
215b1e46-db18-468a-85c6-cf9fab5aab2e,6/1/2024 11:34,How long did you wait in the security line?,0-10 Minutes
215b1e46-db18-468a-85c6-cf9fab5aab2e,6/1/2024 11:34,How long did you wait in the security line?,11-20 Minutes
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,Rate the in-game entertainment 1-5: Host,5
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,Rate the in-game entertainment 1-5: Timeouts,4
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,Rate the in-game entertainment 1-5: Giveaway,3
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,Rate the in-game entertainment 1-5: Halftime,1
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,Rate the in-game entertainment 1-5: Music/DJ,4
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,How long did you wait in the security line?,0-10 Minutes
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,How did you hear about the game?,Social
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:27,How did you get your tickets for the game?,Sun Front Office
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:26,Rate your overall experience,5
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:26,Are you a season ticket holder?,Yes
a9ee5613-0a68-4104-9665-991111820a3d,6/1/2024 11:26,Rate your overall experience,4
23f4ac00-12d1-4345-917c-4ed4ecd3d87a,6/1/2024 11:26,Rate the in-game entertainment 1-5: Host,5
23f4ac00-12d1-4345-917c-4ed4ecd3d87a,6/1/2024 11:26,Rate the in-game entertainment 1-5: Timeouts,5
23f4ac00-12d1-4345-917c-4ed4ecd3d87a,6/1/2024 11:26,Rate the in-game entertainment 1-5: Giveaway,5
